probe	hgnc	ensembl
11727846_a_at	CDKN2AIP	ENSG00000168564
11758437_s_at	SNRNP48	ENSG00000168566
11736319_at	SNRNP48	ENSG00000168566
11736318_a_at	SNRNP48	ENSG00000168566
11742713_at	TMEM223	ENSG00000168569
11745732_a_at	SLC20A2	ENSG00000168575
11717599_s_at	SLC20A2	ENSG00000168575
11730101_a_at	CRYGA	ENSG00000168582
11756684_a_at	DYNLRB2	ENSG00000168589
11723345_a_at	TMUB2	ENSG00000168591
11750674_a_at	STAT3	ENSG00000168610
11720756_at	STAT3	ENSG00000168610
11720755_at	STAT3	ENSG00000168610
11730334_at	ZSWIM1	ENSG00000168612
11741960_a_at1	ADAM9	ENSG00000168615
11755797_x_at1	ADAM9	ENSG00000168615
11747540_a_at1	ADAM9	ENSG00000168615
11755796_a_at1	ADAM9	ENSG00000168615
11760275_at1	ADAM18	ENSG00000168619
11746131_a_at1	ADAM18	ENSG00000168619
11752308_a_at1	ADAM18	ENSG00000168619
11756023_a_at	GDNF	ENSG00000168621
11743027_at1	MUCL3	ENSG00000168631
11738885_at	WFDC13	ENSG00000168634
11718453_a_at	AXIN2	ENSG00000168646
11718451_a_at	AXIN2	ENSG00000168646
11718452_at	AXIN2	ENSG00000168646
11757665_x_at	NDUFS5	ENSG00000168653
11763247_at	NDUFS5	ENSG00000168653
11761971_at	VWA3B	ENSG00000168658
11731660_a_at	VWA3B	ENSG00000168658
11746153_a_at	VWA3B	ENSG00000168658
11746152_a_at	VWA3B	ENSG00000168658
11740295_a_at	ZNF30	ENSG00000168661
11729097_a_at	ZNF30	ENSG00000168661
11729723_a_at	UGT3A2	ENSG00000168671
11739256_a_at	LRATD2	ENSG00000168672
11739255_x_at	LRATD2	ENSG00000168672
11754825_a_at	LRATD2	ENSG00000168672
11743827_a_at	LDLRAD4	ENSG00000168675
11735383_s_at	LDLRAD4	ENSG00000168675
11743828_s_at	LDLRAD4	ENSG00000168675
11748073_a_at	LDLRAD4	ENSG00000168675
11754893_a_at	KCTD19	ENSG00000168676
11748004_a_at	SLC16A4	ENSG00000168679
11757626_x_at	SLC16A4	ENSG00000168679
11749023_a_at	SLC16A4	ENSG00000168679
11749024_x_at	SLC16A4	ENSG00000168679
11762266_x_at	IL7R	ENSG00000168685
11733187_a_at	IL7R	ENSG00000168685
11751647_a_at	IL7R	ENSG00000168685
11732104_a_at	TMEM208	ENSG00000168701
11732105_at	TMEM208	ENSG00000168701
11734121_s_at	LRP1B	ENSG00000168702
11735958_at	WFDC12	ENSG00000168703
11743426_s_at	AHCYL1	ENSG00000168710
11743427_at	AHCYL1	ENSG00000168710
11755901_x_at	AHCYL1	ENSG00000168710
11726834_a_at	DNAJC21	ENSG00000168724
11735132_s_at	DNAJC21	ENSG00000168724
11735131_a_at	DNAJC21	ENSG00000168724
11726835_a_at	DNAJC21	ENSG00000168724
11758657_s_at	PKIG	ENSG00000168734
11728295_a_at	PKIG	ENSG00000168734
11737771_a_at	PKIG	ENSG00000168734
11718435_a_at	NPNT	ENSG00000168743
11718434_a_at	NPNT	ENSG00000168743
11733581_a_at	CA7	ENSG00000168748
11729090_a_at	FAM178B	ENSG00000168754
11720897_at	SEMA4C	ENSG00000168758
11720896_at	SEMA4C	ENSG00000168758
11719584_s_at	CNNM3	ENSG00000168763
11719583_a_at	CNNM3	ENSG00000168763
11741564_a_at	CNNM3	ENSG00000168763
11719585_a_at	CNNM3	ENSG00000168763
11723296_x_at	GSTM4	ENSG00000168765
11735354_at	GSTM4	ENSG00000168765
11751555_x_at	GSTM4	ENSG00000168765
11725644_at	TET2	ENSG00000168769
11737662_a_at	TET2	ENSG00000168769
11759069_at	CXXC4	ENSG00000168772
11731695_at	CXXC4	ENSG00000168772
11739580_at	TCTN2	ENSG00000168778
11731224_x_at	SHOX2	ENSG00000168779
11731222_a_at	SHOX2	ENSG00000168779
11747149_a_at	SHOX2	ENSG00000168779
11731223_a_at	SHOX2	ENSG00000168779
11724366_a_at	PPIP5K1	ENSG00000168781
11750644_a_at	PPIP5K1	ENSG00000168781
11742031_a_at	PPIP5K1	ENSG00000168781
11759404_at	TSPAN5	ENSG00000168785
11749969_a_at	TSPAN5	ENSG00000168785
11758985_at	ABHD15	ENSG00000168792
11727562_at	ABHD15	ENSG00000168792
11717815_at	ZBTB5	ENSG00000168795
11717816_at	ZBTB5	ENSG00000168795
11717396_a_at	CHTF8	ENSG00000168802
11732006_s_at	ADAL	ENSG00000168803
11746048_s_at	ADAL	ENSG00000168803
11732004_a_at	ADAL	ENSG00000168803
11732005_at	ADAL	ENSG00000168803
11742439_s_at	ADAL	ENSG00000168803
11723018_at	LCMT2	ENSG00000168806
11749566_s_at	LCMT2	ENSG00000168806
11758091_s_at	LCMT2	ENSG00000168806
11720111_at1	SNTB2	ENSG00000168807
11720113_at1	SNTB2	ENSG00000168807
11720112_at1	SNTB2	ENSG00000168807
11720110_at1	SNTB2	ENSG00000168807
11756769_a_at	IL12A	ENSG00000168811
11758613_s_at	ZNF507	ENSG00000168813
11733176_x_at	ZNF507	ENSG00000168813
11733177_a_at	ZNF507	ENSG00000168813
11733175_a_at	ZNF507	ENSG00000168813
11733174_a_at	ZNF507	ENSG00000168813
11718009_a_at	STX18	ENSG00000168818
11743423_a_at	NSG1	ENSG00000168824
11748198_a_at	NSG1	ENSG00000168824
11727032_a_at	NSG1	ENSG00000168824
11743425_x_at	NSG1	ENSG00000168824
11743424_a_at	NSG1	ENSG00000168824
11755954_a_at	ZBTB49	ENSG00000168826
11754800_s_at	GFM1	ENSG00000168827
11719665_a_at	GFM1	ENSG00000168827
11738496_at	OR13J1	ENSG00000168828
11752511_a_at	HTR1E	ENSG00000168830
11743826_at	FSTL5	ENSG00000168843
11725301_x_at	DDX19A	ENSG00000168872
11725302_a_at	DDX19A	ENSG00000168872
11725143_s_at	ATOH8	ENSG00000168874
11755525_a_at	ATOH8	ENSG00000168874
11735799_at	SOX14	ENSG00000168875
11758059_s_at	ANKRD49	ENSG00000168876
11749911_x_at	SFTPB	ENSG00000168878
11755508_x_at	SFTPB	ENSG00000168878
11734773_x_at	SFTPB	ENSG00000168878
11734774_s_at	SFTPB	ENSG00000168878
11734775_x_at	SFTPB	ENSG00000168878
11754944_x_at	USP39	ENSG00000168883
11744521_x_at	USP39	ENSG00000168883
11716429_a_at	USP39	ENSG00000168883
11749041_a_at	USP39	ENSG00000168883
11747738_x_at	USP39	ENSG00000168883
11735290_a_at	TNIP2	ENSG00000168884
11718384_at	C2orf68	ENSG00000168887
11756739_a_at	C2orf68	ENSG00000168887
11718385_at	C2orf68	ENSG00000168887
11721743_a_at	TMEM150A	ENSG00000168890
11745931_a_at	TMEM150A	ENSG00000168890
11729466_a_at	TMEM150A	ENSG00000168890
11716443_at	RNF181	ENSG00000168894
11739557_a_at	VAMP5	ENSG00000168899
11734979_at	BTNL3	ENSG00000168903
11734978_at	BTNL3	ENSG00000168903
11751827_a_at	LRRC28	ENSG00000168904
11761203_a_at	LRRC28	ENSG00000168904
11725465_a_at	LRRC28	ENSG00000168904
11725466_s_at	LRRC28	ENSG00000168904
11744753_a_at	LRRC28	ENSG00000168904
11751457_a_at	MAT2A	ENSG00000168906
11751134_x_at	MAT2A	ENSG00000168906
11734751_x_at	MAT2A	ENSG00000168906
11756985_a_at	MAT2A	ENSG00000168906
11757376_s_at	MAT2A	ENSG00000168906
11760938_a_at	MAT2A	ENSG00000168906
11734643_a_at	PLA2G4F	ENSG00000168907
11755074_x_at	PLA2G4F	ENSG00000168907
11723626_a_at	ENHO	ENSG00000168913
11728061_a_at	ZNF608	ENSG00000168916
11752184_a_at	ZNF608	ENSG00000168916
11755450_a_at	ZNF608	ENSG00000168916
11724122_a_at	SLC35G2	ENSG00000168917
11758136_s_at	SLC35G2	ENSG00000168917
11752467_s_at1	INPP5D	ENSG00000168918
11744363_s_at1	INPP5D	ENSG00000168918
11744364_s_at1	INPP5D	ENSG00000168918
11733123_s_at1	INPP5D	ENSG00000168918
11725209_at	LETM1	ENSG00000168924
11725208_at	LETM1	ENSG00000168924
11725207_at	LETM1	ENSG00000168924
11762092_a_at	LETM1	ENSG00000168924
11715688_x_at1	CTRB2	ENSG00000168928
11755330_a_at	TMEM129	ENSG00000168936
11717495_a_at	TMEM129	ENSG00000168936
11747642_a_at	TMEM129	ENSG00000168936
11749547_a_at	TMEM129	ENSG00000168936
11761262_at	PPIC	ENSG00000168938
11722094_s_at	PPIC	ENSG00000168938
11763521_a_at	PPIC	ENSG00000168938
11722093_a_at	PPIC	ENSG00000168938
11729018_a_at	SPRY3	ENSG00000168939
11729019_at	SPRY3	ENSG00000168939
11752096_a_at	CEP120	ENSG00000168944
11743668_a_at	CEP120	ENSG00000168944
11724851_a_at	STXBP6	ENSG00000168952
11758922_at	STXBP6	ENSG00000168952
11747726_s_at	STXBP6	ENSG00000168952
11747725_a_at	STXBP6	ENSG00000168952
11735172_at	TM4SF20	ENSG00000168955
11735171_at	TM4SF20	ENSG00000168955
11722481_a_at	MFF	ENSG00000168958
11744419_x_at	MFF	ENSG00000168958
11745184_a_at	MFF	ENSG00000168958
11756296_x_at	MFF	ENSG00000168958
11722482_x_at	MFF	ENSG00000168958
11746641_s_at	GRM5	ENSG00000168959
11742421_s_at	GRM5	ENSG00000168959
11746642_s_at	GRM5	ENSG00000168959
11742420_a_at	GRM5	ENSG00000168959
11716406_x_at	LGALS9	ENSG00000168961
11746558_x_at	LGALS9	ENSG00000168961
11760089_x_at	PMCHL1	ENSG00000168967
11758141_s_at	CPLX1	ENSG00000168993
11754483_a_at	PXDC1	ENSG00000168994
11733691_a_at	SIGLEC7	ENSG00000168995
11731701_a_at	NTSR2	ENSG00000169006
11729233_a_at	E2F6	ENSG00000169016
11746243_x_at	E2F6	ENSG00000169016
11753235_s_at	E2F6	ENSG00000169016
11729234_at	E2F6	ENSG00000169016
11734988_s_at	FEM1B	ENSG00000169018
11720069_s_at	COMMD8	ENSG00000169019
11715890_x_at	ATP5ME	ENSG00000169020
11715889_a_at	ATP5ME	ENSG00000169020
11757847_s_at	UQCRFS1	ENSG00000169021
11727650_a_at	SLC49A3	ENSG00000169026
11735153_a_at	COL4A3	ENSG00000169031
11735154_a_at	COL4A3	ENSG00000169031
11757478_s_at	MAP2K1	ENSG00000169032
11749555_a_at	MAP2K1	ENSG00000169032
11717291_a_at	MAP2K1	ENSG00000169032
11753255_a_at	KLK7	ENSG00000169035
11732371_at	KLK7	ENSG00000169035
11750941_at1	PMCHL2	ENSG00000169040
11743099_a_at1	HNRNPH1	ENSG00000169045
11743627_a_at	IRS1	ENSG00000169047
11743629_at	IRS1	ENSG00000169047
11743628_at	IRS1	ENSG00000169047
11722683_a_at	MECP2	ENSG00000169057
11722684_a_at	MECP2	ENSG00000169057
11722682_at	MECP2	ENSG00000169057
11761891_x_at	VCX3A	ENSG00000169059
11752884_x_at	UPF3A	ENSG00000169062
11756131_a_at	UPF3A	ENSG00000169062
11752883_s_at	UPF3A	ENSG00000169062
11761583_at	UPF3A	ENSG00000169062
11743078_a_at	UPF3A	ENSG00000169062
11756340_x_at	UPF3A	ENSG00000169062
11746749_a_at	ZBBX	ENSG00000169064
11738454_at	ACTBL2	ENSG00000169067
11738453_at	ACTBL2	ENSG00000169067
11736906_a_at	ROR2	ENSG00000169071
11736905_a_at	ROR2	ENSG00000169071
11754365_s_at	ROR2	ENSG00000169071
11752265_a_at	AR	ENSG00000169083
11742471_a_at	AR	ENSG00000169083
11762394_a_at	AR	ENSG00000169083
11737903_a_at	AR	ENSG00000169083
11729181_at	DHRSX	ENSG00000169084
11729180_at	DHRSX	ENSG00000169084
11751381_a_at	VXN	ENSG00000169085
11724745_a_at	VXN	ENSG00000169085
11724744_at	VXN	ENSG00000169085
11751752_a_at	HSPBAP1	ENSG00000169087
11728280_a_at	HSPBAP1	ENSG00000169087
11719797_a_at	ASMTL	ENSG00000169093
11759010_at	SLC25A6	ENSG00000169100
11729584_a_at	SLC25A6	ENSG00000169100
11729585_x_at	SLC25A6	ENSG00000169100
11719426_at	CHST14	ENSG00000169105
11758394_s_at	PARM1	ENSG00000169116
11721318_at	PARM1	ENSG00000169116
11721317_at	PARM1	ENSG00000169116
11739730_at	CSNK1G1	ENSG00000169118
11750788_a_at	CSNK1G1	ENSG00000169118
11739731_s_at	CSNK1G1	ENSG00000169118
11739732_a_at	CSNK1G1	ENSG00000169118
11729827_at	FAM110B	ENSG00000169122
11729829_at	FAM110B	ENSG00000169122
11729828_at	FAM110B	ENSG00000169122
11747541_a_at	ODAD2	ENSG00000169126
11747970_a_at	ODAD2	ENSG00000169126
11724842_a_at	ODAD2	ENSG00000169126
11749667_a_at	AFAP1L2	ENSG00000169129
11726678_a_at	AFAP1L2	ENSG00000169129
11726679_a_at	AFAP1L2	ENSG00000169129
11725475_at	ZNF354A	ENSG00000169131
11754592_x_at	ATF5	ENSG00000169136
11717802_s_at	ATF5	ENSG00000169136
11717800_a_at	ATF5	ENSG00000169136
11717801_a_at	ATF5	ENSG00000169136
11727093_s_at	UBE2V2	ENSG00000169139
11754112_a_at	UBE2V2	ENSG00000169139
11737542_at	GOT1L1	ENSG00000169154
11722291_s_at	ZBTB43	ENSG00000169155
11722290_a_at	ZBTB43	ENSG00000169155
11722288_a_at	ZBTB43	ENSG00000169155
11722289_a_at	ZBTB43	ENSG00000169155
11749521_a_at	CPT1C	ENSG00000169169
11763516_a_at	CPT1C	ENSG00000169169
11725816_a_at	CPT1C	ENSG00000169169
11763498_x_at	CPT1C	ENSG00000169169
11723499_a_at	PCSK9	ENSG00000169174
11752803_x_at	PCSK9	ENSG00000169174
11762874_a_at	PCSK9	ENSG00000169174
11754589_a_at	XPO6	ENSG00000169180
11735372_a_at	GSG1L	ENSG00000169181
11735371_a_at	GSG1L	ENSG00000169181
11751854_a_at	GSG1L	ENSG00000169181
11751855_x_at	GSG1L	ENSG00000169181
11725173_at	MN1	ENSG00000169184
11721522_a_at	APEX2	ENSG00000169188
11746416_a_at	APEX2	ENSG00000169188
11733049_s_at	NSMCE1	ENSG00000169189
11754355_x_at	NSMCE1	ENSG00000169189
11730359_a_at	CCDC126	ENSG00000169193
11730360_at	CCDC126	ENSG00000169193
11730361_at	CCDC126	ENSG00000169193
11735860_at	IL13	ENSG00000169194
11745622_a_at	IL13	ENSG00000169194
11742583_at	OR10G3	ENSG00000169208
11749920_a_at	RAB3B	ENSG00000169213
11736461_at	RAB3B	ENSG00000169213
11737654_at	OR6F1	ENSG00000169214
11719703_a_at	CD2BP2	ENSG00000169217
11719704_at	CD2BP2	ENSG00000169217
11752250_a_at	RSPO1	ENSG00000169218
11740919_a_at	RSPO1	ENSG00000169218
11748418_a_at	RSPO1	ENSG00000169218
11748699_a_at	RGS14	ENSG00000169220
11754685_a_at	RGS14	ENSG00000169220
11721324_a_at	TBC1D10B	ENSG00000169221
11721323_a_at	TBC1D10B	ENSG00000169221
11723919_x_at	LMAN2	ENSG00000169223
11737066_x_at	GCSAML	ENSG00000169224
11725315_x_at	PRELID1	ENSG00000169230
11722043_a_at	THBS3	ENSG00000169231
11748351_a_at	THBS3	ENSG00000169231
11729522_at	CA5B	ENSG00000169239
11729521_at	CA5B	ENSG00000169239
11753132_x_at	SLC50A1	ENSG00000169241
11745936_a_at	SLC50A1	ENSG00000169241
11738220_x_at	SLC50A1	ENSG00000169241
11716341_s_at	EFNA1	ENSG00000169242
11754106_a_at	EFNA1	ENSG00000169242
11720298_at	CXCL10	ENSG00000169245
11733204_a_at	SH3TC2	ENSG00000169247
11733201_at	SH3TC2	ENSG00000169247
11733202_at	SH3TC2	ENSG00000169247
11752045_a_at	SH3TC2	ENSG00000169247
11733203_at	SH3TC2	ENSG00000169247
11756692_a_at	SH3TC2	ENSG00000169247
11732466_a_at	CXCL11	ENSG00000169248
11732467_x_at	CXCL11	ENSG00000169248
11749245_a_at	CXCL11	ENSG00000169248
11758542_x_at	ZRSR2	ENSG00000169249
11751081_x_at	NMD3	ENSG00000169251
11734706_a_at	NMD3	ENSG00000169251
11754799_s_at	NMD3	ENSG00000169251
11728728_s_at	ADRB2	ENSG00000169252
11750834_s_at	B3GALNT1	ENSG00000169255
11737780_a_at	B3GALNT1	ENSG00000169255
11731011_a_at	B3GALNT1	ENSG00000169255
11726815_a_at	GPRIN1	ENSG00000169258
11726817_x_at	GPRIN1	ENSG00000169258
11726816_at	GPRIN1	ENSG00000169258
11744960_a_at5	ZNF311	ENSG00000169260
11726087_at	HSPB3	ENSG00000169271
11741274_a_at	KCNAB1	ENSG00000169282
11741273_a_at	KCNAB1	ENSG00000169282
11748122_a_at	KCNAB1	ENSG00000169282
11716398_a_at	MRPL1	ENSG00000169288
11757391_x_at	MRPL1	ENSG00000169288
11754401_a_at	SHE	ENSG00000169291
11738320_a_at	SHE	ENSG00000169291
11730507_at	NR0B1	ENSG00000169297
11730508_s_at	NR0B1	ENSG00000169297
11729606_a_at	PGM2	ENSG00000169299
11752696_a_at	PGM2	ENSG00000169299
11758556_s_at	PGM2	ENSG00000169299
11749040_a_at	PGM2	ENSG00000169299
11729607_at	PGM2	ENSG00000169299
11738773_a_at	STK32A	ENSG00000169302
11741338_a_at	STK32A	ENSG00000169302
11737250_at	IL1RAPL1	ENSG00000169306
11751382_a_at	P2RY12	ENSG00000169313
11732063_a_at1	C22orf15	ENSG00000169314
11759933_at1	C22orf15	ENSG00000169314
11745292_a_at1	C22orf15	ENSG00000169314
11759934_at1	C22orf15	ENSG00000169314
11738675_at	OR5AU1	ENSG00000169327
11730075_at	MINAR1	ENSG00000169330
11734283_at	PDILT	ENSG00000169340
11733775_a_at	UMOD	ENSG00000169344
11729112_x_at	GP2	ENSG00000169347
11759757_a_at	SLC33A1	ENSG00000169359
11729225_s_at	SLC33A1	ENSG00000169359
11759003_a_at	SLC33A1	ENSG00000169359
11759004_at	SLC33A1	ENSG00000169359
11756559_a_at	SNUPN	ENSG00000169371
11744422_s_at	CRADD	ENSG00000169372
11744421_a_at	CRADD	ENSG00000169372
11739913_a_at	CRADD	ENSG00000169372
11761849_s_at	CRADD	ENSG00000169372
11730293_a_at	SIN3A	ENSG00000169375
11730294_a_at	SIN3A	ENSG00000169375
11735494_a_at	SIN3A	ENSG00000169375
11748459_a_at	ARL13B	ENSG00000169379
11727774_a_at	ARL13B	ENSG00000169379
11745327_a_at	ARL13B	ENSG00000169379
11729772_at	RNASE2	ENSG00000169385
11730098_at	ELSPBP1	ENSG00000169393
11735079_at	RNASE3	ENSG00000169397
11716374_s_at	PTK2	ENSG00000169398
11747793_a_at	PTK2	ENSG00000169398
11716373_a_at	PTK2	ENSG00000169398
11762655_at	RSPH10B2	ENSG00000169402
11732180_a_at	PTAFR	ENSG00000169403
11732181_x_at	PTAFR	ENSG00000169403
11719604_a_at	PTPN9	ENSG00000169410
11719603_a_at	PTPN9	ENSG00000169410
11721202_at	RNASE6	ENSG00000169413
11722224_at	NPR1	ENSG00000169418
11748090_a_at	NPR1	ENSG00000169418
11722223_a_at	NPR1	ENSG00000169418
11730543_at	KCNK9	ENSG00000169427
11763226_x_at	CXCL8	ENSG00000169429
11754026_a_at	CXCL8	ENSG00000169429
11718841_s_at	CXCL8	ENSG00000169429
11730102_at	SCN9A	ENSG00000169432
11730103_at	SCN9A	ENSG00000169432
11740609_a_at	RASSF6	ENSG00000169435
11746780_a_at	RASSF6	ENSG00000169435
11726967_a_at	COL22A1	ENSG00000169436
11751944_a_at	COL22A1	ENSG00000169436
11746798_x_at	SDC2	ENSG00000169439
11745007_s_at	SDC2	ENSG00000169439
11720753_s_at	SDC2	ENSG00000169439
11751122_x_at	SDC2	ENSG00000169439
11745006_a_at	SDC2	ENSG00000169439
11746797_a_at	SDC2	ENSG00000169439
11717580_a_at	CD52	ENSG00000169442
11717581_s_at	CD52	ENSG00000169442
11719088_at	MMGT1	ENSG00000169446
11749362_a_at	MMGT1	ENSG00000169446
11725369_at	SPRR1B	ENSG00000169469
11730911_at	SPRR1A	ENSG00000169474
11742618_at	OR4K14	ENSG00000169484
11742312_at	OR4K15	ENSG00000169488
11736834_a_at	TM2D2	ENSG00000169490
11718599_x_at	TM2D2	ENSG00000169490
11718600_a_at	TM2D2	ENSG00000169490
11746910_x_at	HTRA4	ENSG00000169495
11739851_a_at	HTRA4	ENSG00000169495
11716805_s_at	PLEKHA2	ENSG00000169499
11716804_at	PLEKHA2	ENSG00000169499
11750161_a_at	PLEKHA2	ENSG00000169499
11716806_a_at	PLEKHA2	ENSG00000169499
11725927_a_at	CLIC4	ENSG00000169504
11725926_s_at	CLIC4	ENSG00000169504
11754405_s_at	CLIC4	ENSG00000169504
11749542_a_at	SLC38A11	ENSG00000169507
11758555_s_at	GPR183	ENSG00000169508
11727428_at	GPR183	ENSG00000169508
11731925_at	CRCT1	ENSG00000169509
11752411_a_at	CCDC8	ENSG00000169515
11740068_at	CCDC8	ENSG00000169515
11729907_a_at	METTL15	ENSG00000169519
11763531_a_at	METTL15	ENSG00000169519
11746011_a_at	METTL15	ENSG00000169519
11734412_at1	ZNF280A	ENSG00000169548
11724258_a_at	MUC15	ENSG00000169550
11724257_a_at	MUC15	ENSG00000169550
11730643_s_at	CT55	ENSG00000169551
11730642_at	CT55	ENSG00000169551
11756954_s_at	ZEB2	ENSG00000169554
11747942_a_at	ZEB2	ENSG00000169554
11724864_a_at	GJB1	ENSG00000169562
11758107_x_at	PCBP1	ENSG00000169564
11741814_x_at	HINT1	ENSG00000169567
11741813_s_at	HINT1	ENSG00000169567
11753759_x_at	HINT1	ENSG00000169567
11757319_x_at	HINT1	ENSG00000169567
200093_PM_s_at	HINT1	ENSG00000169567
11757222_at	HINT1	ENSG00000169567
11736877_a_at	DTWD2	ENSG00000169570
11736876_a_at	DTWD2	ENSG00000169570
11735808_at	VPREB1	ENSG00000169575
11724885_at	CLIC3	ENSG00000169583
11718703_a_at	INO80E	ENSG00000169592
11751918_a_at	BNC1	ENSG00000169594
11735400_a_at	BNC1	ENSG00000169594
11762370_x_at	BNC1	ENSG00000169594
11762369_at	BNC1	ENSG00000169594
11749110_a_at	BNC1	ENSG00000169594
11745428_a_at	DFFB	ENSG00000169598
11745694_x_at	DFFB	ENSG00000169598
11731384_x_at	DFFB	ENSG00000169598
11753611_a_at	DFFB	ENSG00000169598
11753612_x_at	DFFB	ENSG00000169598
11731383_a_at	DFFB	ENSG00000169598
11745693_a_at	DFFB	ENSG00000169598
11729285_a_at	NFU1	ENSG00000169599
11720381_x_at	NFU1	ENSG00000169599
11726830_at	ANTXR1	ENSG00000169604
11738857_at	ANTXR1	ENSG00000169604
11726831_at	ANTXR1	ENSG00000169604
11718523_s_at	ANTXR1	ENSG00000169604
11723940_at	GKN1	ENSG00000169605
11750123_a_at	CKAP2L	ENSG00000169607
11726724_a_at	CKAP2L	ENSG00000169607
11715287_at	C15orf40	ENSG00000169609
11715286_x_at	C15orf40	ENSG00000169609
11737955_a_at	C15orf40	ENSG00000169609
11715285_at	C15orf40	ENSG00000169609
11715284_x_at	C15orf40	ENSG00000169609
11737956_s_at	C15orf40	ENSG00000169609
11759503_at	RAMAC	ENSG00000169612
11757978_s_at	RAMAC	ENSG00000169612
11732973_at	PROKR1	ENSG00000169618
11737012_at	APLF	ENSG00000169621
11737011_a_at	APLF	ENSG00000169621
11737013_at	APLF	ENSG00000169621
11724031_a_at	HIC2	ENSG00000169635
11724029_at	HIC2	ENSG00000169635
11724028_a_at	HIC2	ENSG00000169635
11724030_at	HIC2	ENSG00000169635
11724314_a_at	LUZP1	ENSG00000169641
11724316_a_at	LUZP1	ENSG00000169641
11762403_a_at	LUZP1	ENSG00000169641
11724315_a_at	LUZP1	ENSG00000169641
11732650_a_at	HEXD	ENSG00000169660
11761090_a_at	HEXD	ENSG00000169660
11748795_x_at	HEXD	ENSG00000169660
11761091_x_at	HEXD	ENSG00000169660
11732695_at	DRD5	ENSG00000169676
11747230_a_at	BUB1	ENSG00000169679
11721121_a_at	SPNS1	ENSG00000169682
11721122_x_at	SPNS1	ENSG00000169682
11761196_x_at	SPNS1	ENSG00000169682
11744001_at	LRRC45	ENSG00000169683
11735216_a_at	CHRNA5	ENSG00000169684
11735215_x_at	CHRNA5	ENSG00000169684
11730028_at	MT1B	ENSG00000169688
11728732_a_at	CENPX	ENSG00000169689
11720544_x_at	AGPAT2	ENSG00000169692
11745598_x_at	AGPAT2	ENSG00000169692
11725647_a_at	ASPSCR1	ENSG00000169696
11748963_x_at	ASPSCR1	ENSG00000169696
11730648_at	GP9	ENSG00000169704
11743314_a_at	FASN	ENSG00000169710
11754039_x_at	CNBP	ENSG00000169714
11754038_a_at	CNBP	ENSG00000169714
11727420_at	CNBP	ENSG00000169714
11744825_a_at	CNBP	ENSG00000169714
11744487_x_at	CNBP	ENSG00000169714
11727419_x_at	CNBP	ENSG00000169714
11716413_x_at	MT1E	ENSG00000169715
11730416_at	ACTRT2	ENSG00000169717
11745326_x_at	DUS1L	ENSG00000169718
11715982_a_at	DUS1L	ENSG00000169718
11715535_a_at	GPS1	ENSG00000169727
11755354_a_at	RFNG	ENSG00000169733
11747962_a_at	RFNG	ENSG00000169733
11733742_a_at	DCXR	ENSG00000169738
11718430_a_at	ZNF32	ENSG00000169740
11722353_s_at	LDB2	ENSG00000169744
11741268_a_at	LDB2	ENSG00000169744
11754408_s_at	LDB2	ENSG00000169744
11754409_x_at	LDB2	ENSG00000169744
11761295_a_at	LDB2	ENSG00000169744
11729313_at	RAC3	ENSG00000169750
11760534_a_at	NRG4	ENSG00000169752
11737657_a_at	NRG4	ENSG00000169752
11745346_a_at	TMEM266	ENSG00000169758
11745347_a_at	TMEM266	ENSG00000169758
11745348_x_at	TMEM266	ENSG00000169758
11737602_a_at	NLGN1	ENSG00000169760
11737603_a_at	NLGN1	ENSG00000169760
11757593_s_at	TAPT1	ENSG00000169762
11749045_a_at	TAPT1	ENSG00000169762
11723834_at	TAPT1	ENSG00000169762
11755810_s_at	TAPT1	ENSG00000169762
11723832_a_at	TAPT1	ENSG00000169762
11723833_at	TAPT1	ENSG00000169762
11715637_a_at	UGP2	ENSG00000169764
11732703_s_at	TAS2R1	ENSG00000169777
11728336_a_at	LINGO1	ENSG00000169783
11728337_x_at	LINGO1	ENSG00000169783
11739142_x_at	HNRNPF	ENSG00000169813
11741133_s_at	HNRNPF	ENSG00000169813
11749786_x_at	HNRNPF	ENSG00000169813
11725971_a_at	HNRNPF	ENSG00000169813
11725972_s_at	HNRNPF	ENSG00000169813
11725973_x_at	HNRNPF	ENSG00000169813
11725970_x_at	HNRNPF	ENSG00000169813
11718202_a_at	BTD	ENSG00000169814
11732701_a_at	CSGALNACT2	ENSG00000169826
11737293_at	TACR3	ENSG00000169836
11738934_at	GSX1	ENSG00000169840
11724982_s_at	PCDH7	ENSG00000169851
11724981_at	PCDH7	ENSG00000169851
11724983_at	PCDH7	ENSG00000169851
11741722_at	PCDH7	ENSG00000169851
11737384_at	PCDH7	ENSG00000169851
11725495_a_at	ROBO1	ENSG00000169855
11758227_s_at	ROBO1	ENSG00000169855
11751560_a_at	ROBO1	ENSG00000169855
11740721_at	ONECUT1	ENSG00000169856
11722691_at	AVEN	ENSG00000169857
11737854_at	P2RY1	ENSG00000169860
11737855_at	P2RY1	ENSG00000169860
11730233_s_at	CTNND2	ENSG00000169862
11750097_x_at	CTNND2	ENSG00000169862
11750096_a_at	CTNND2	ENSG00000169862
11748204_a_at	CTNND2	ENSG00000169862
11730234_x_at	CTNND2	ENSG00000169862
11725697_at	TRIM56	ENSG00000169871
11736372_at	MUC17	ENSG00000169876
11718997_at	AHSP	ENSG00000169877
11726776_a_at	WNT10B	ENSG00000169884
11733717_at	CALML6	ENSG00000169885
11722347_a_at	REPS2	ENSG00000169891
